POP,GEOIDFQ,SUMLEVEL,REFERENCE_PERIOD,REFERENCE_PERIOD_FREQ,VINTAGE_PERIOD,VINTAGE_PERIOD_FREQ,VALUE_TYPE,CONF_LEVEL,CONF_LIMIT_UPPER,CONF_LIMIT_LOWER,SOURCE,LAST_UPDATED
1329,0600000US3912962008,060,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1318,0600000US3912962008,060,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1315,0600000US3912962008,060,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1303,0600000US3912962008,060,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1318,0600000US3912962008,060,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1315,0600000US3912962008,060,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1305,0600000US3912962008,060,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1298,0600000US3912962008,060,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1309,0600000US3912962008,060,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1298,0600000US3912962008,060,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1317,0600000US3912962008,060,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1300,0600000US3912962008,060,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1331,0600000US3912962008,060,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1316,0600000US3912962008,060,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1335,0600000US3912962008,060,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1324,0600000US3912962008,060,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1332,0600000US3912962008,060,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1328,0600000US3912962008,060,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1328,0600000US3912962008,060,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1326,0600000US3912962008,060,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1330,0600000US3912962008,060,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1334,0600000US3912962008,060,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1318,0600000US3912962008,060,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1337,0600000US3912962008,060,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1323,0600000US3912962008,060,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1357,0600000US3912962008,060,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1308,0600000US3912962008,060,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1356,0600000US3912962008,060,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1300,0600000US3912962008,060,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1364,0600000US3912962008,060,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1297,0600000US3912962008,060,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1376,0600000US3912962008,060,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1287,0600000US3912962008,060,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1383,0600000US3912962008,060,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1277,0600000US3912962008,060,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1387,0600000US3912962008,060,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1271,0600000US3912962008,060,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1395,0600000US3912962008,060,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1262,0600000US3912962008,060,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1401,0600000US3912962008,060,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1265,0600000US3912962008,060,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1263,0600000US3912962008,060,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1281,0600000US3912962008,060,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1275,0600000US3912962008,060,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1295,0600000US3912962008,060,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1270,0600000US3912962008,060,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1311,0600000US3912962008,060,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1287,0600000US3912962008,060,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1306,0600000US3912962008,060,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1242,0600000US3912962008,060,2025,Y-JUN,2024,,FORECAST,,,,MORPC,
1278,0600000US3912962008,060,2030,Y-JUN,2024,,FORECAST,,,,MORPC,
1324,0600000US3912962008,060,2035,Y-JUN,2024,,FORECAST,,,,MORPC,
1365,0600000US3912962008,060,2040,Y-JUN,2024,,FORECAST,,,,MORPC,
1408,0600000US3912962008,060,2045,Y-JUN,2024,,FORECAST,,,,MORPC,
1445,0600000US3912962008,060,2050,Y-JUN,2024,,FORECAST,,,,MORPC,
1857,0600000US3912962484,060,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1854,0600000US3912962484,060,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1856,0600000US3912962484,060,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1848,0600000US3912962484,060,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1880,0600000US3912962484,060,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1872,0600000US3912962484,060,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1878,0600000US3912962484,060,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1892,0600000US3912962484,060,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1904,0600000US3912962484,060,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1915,0600000US3912962484,060,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1935,0600000US3912962484,060,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1924,0600000US3912962484,060,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1973,0600000US3912962484,060,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1970,0600000US3912962484,060,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1999,0600000US3912962484,060,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2009,0600000US3912962484,060,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2014,0600000US3912962484,060,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2032,0600000US3912962484,060,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2026,0600000US3912962484,060,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2038,0600000US3912962484,060,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2044,0600000US3912962484,060,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2047,0600000US3912962484,060,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2041,0600000US3912962484,060,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2055,0600000US3912962484,060,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2030,0600000US3912962484,060,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2055,0600000US3912962484,060,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2013,0600000US3912962484,060,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2052,0600000US3912962484,060,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2016,0600000US3912962484,060,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2064,0600000US3912962484,060,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2026,0600000US3912962484,060,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2086,0600000US3912962484,060,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2021,0600000US3912962484,060,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2092,0600000US3912962484,060,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2020,0600000US3912962484,060,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2100,0600000US3912962484,060,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2020,0600000US3912962484,060,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2112,0600000US3912962484,060,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2023,0600000US3912962484,060,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2121,0600000US3912962484,060,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2031,0600000US3912962484,060,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2031,0600000US3912962484,060,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2055,0600000US3912962484,060,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2052,0600000US3912962484,060,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2080,0600000US3912962484,060,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2047,0600000US3912962484,060,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2107,0600000US3912962484,060,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2073,0600000US3912962484,060,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2104,0600000US3912962484,060,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2193,0600000US3912962484,060,2025,Y-JUN,2024,,FORECAST,,,,MORPC,
2305,0600000US3912962484,060,2030,Y-JUN,2024,,FORECAST,,,,MORPC,
2454,0600000US3912962484,060,2035,Y-JUN,2024,,FORECAST,,,,MORPC,
2618,0600000US3912962484,060,2040,Y-JUN,2024,,FORECAST,,,,MORPC,
2765,0600000US3912962484,060,2045,Y-JUN,2024,,FORECAST,,,,MORPC,
2946,0600000US3912962484,060,2050,Y-JUN,2024,,FORECAST,,,,MORPC,
2663,0600000US3912970184,060,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2654,0600000US3912970184,060,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2661,0600000US3912970184,060,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2623,0600000US3912970184,060,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2695,0600000US3912970184,060,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2626,0600000US3912970184,060,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2691,0600000US3912970184,060,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2597,0600000US3912970184,060,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2728,0600000US3912970184,060,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2622,0600000US3912970184,060,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2772,0600000US3912970184,060,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2646,0600000US3912970184,060,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2827,0600000US3912970184,060,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2682,0600000US3912970184,060,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2865,0600000US3912970184,060,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2711,0600000US3912970184,060,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2887,0600000US3912970184,060,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2720,0600000US3912970184,060,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2902,0600000US3912970184,060,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2712,0600000US3912970184,060,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2905,0600000US3912970184,060,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2916,0600000US3912970184,060,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2884,0600000US3912970184,060,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2924,0600000US3912970184,060,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2845,0600000US3912970184,060,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2915,0600000US3912970184,060,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2811,0600000US3912970184,060,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2911,0600000US3912970184,060,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2798,0600000US3912970184,060,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2926,0600000US3912970184,060,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2798,0600000US3912970184,060,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2954,0600000US3912970184,060,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2782,0600000US3912970184,060,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2969,0600000US3912970184,060,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2764,0600000US3912970184,060,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2981,0600000US3912970184,060,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2756,0600000US3912970184,060,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3000,0600000US3912970184,060,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2741,0600000US3912970184,060,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3015,0600000US3912970184,060,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2743,0600000US3912970184,060,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2746,0600000US3912970184,060,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2780,0600000US3912970184,060,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2776,0600000US3912970184,060,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2818,0600000US3912970184,060,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2770,0600000US3912970184,060,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2855,0600000US3912970184,060,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2806,0600000US3912970184,060,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2849,0600000US3912970184,060,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2579,0600000US3912970184,060,2025,Y-JUN,2024,,FORECAST,,,,MORPC,
2608,0600000US3912970184,060,2030,Y-JUN,2024,,FORECAST,,,,MORPC,
2647,0600000US3912970184,060,2035,Y-JUN,2024,,FORECAST,,,,MORPC,
2680,0600000US3912970184,060,2040,Y-JUN,2024,,FORECAST,,,,MORPC,
2718,0600000US3912970184,060,2045,Y-JUN,2024,,FORECAST,,,,MORPC,
2759,0600000US3912970184,060,2050,Y-JUN,2024,,FORECAST,,,,MORPC,
9207,0600000US3912970870,060,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
9179,0600000US3912970870,060,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
9008,0600000US3912970870,060,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
8756,0600000US3912970870,060,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
8234,0600000US3912970870,060,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7626,0600000US3912970870,060,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
8631,0600000US3912970870,060,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7864,0600000US3912970870,060,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
8542,0600000US3912970870,060,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7488,0600000US3912970870,060,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
8751,0600000US3912970870,060,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7501,0600000US3912970870,060,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
9189,0600000US3912970870,060,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7741,0600000US3912970870,060,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
9679,0600000US3912970870,060,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
8103,0600000US3912970870,060,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
9854,0600000US3912970870,060,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
8124,0600000US3912970870,060,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
9775,0600000US3912970870,060,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
8118,0600000US3912970870,060,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
9939,0600000US3912970870,060,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
9901,0600000US3912970870,060,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10090,0600000US3912970870,060,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
9905,0600000US3912970870,060,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10518,0600000US3912970870,060,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10182,0600000US3912970870,060,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10728,0600000US3912970870,060,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10249,0600000US3912970870,060,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10896,0600000US3912970870,060,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10266,0600000US3912970870,060,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10861,0600000US3912970870,060,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10082,0600000US3912970870,060,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
11366,0600000US3912970870,060,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10443,0600000US3912970870,060,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
11516,0600000US3912970870,060,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10438,0600000US3912970870,060,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
11599,0600000US3912970870,060,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10375,0600000US3912970870,060,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
11828,0600000US3912970870,060,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10452,0600000US3912970870,060,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
11719,0600000US3912970870,060,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11719,0600000US3912970870,060,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11224,0600000US3912970870,060,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11213,0600000US3912970870,060,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11652,0600000US3912970870,060,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11514,0600000US3912970870,060,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11901,0600000US3912970870,060,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11770,0600000US3912970870,060,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11909,0600000US3912970870,060,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
13296,0600000US3912970870,060,2025,Y-JUN,2024,,FORECAST,,,,MORPC,
15238,0600000US3912970870,060,2030,Y-JUN,2024,,FORECAST,,,,MORPC,
17175,0600000US3912970870,060,2035,Y-JUN,2024,,FORECAST,,,,MORPC,
18920,0600000US3912970870,060,2040,Y-JUN,2024,,FORECAST,,,,MORPC,
20417,0600000US3912970870,060,2045,Y-JUN,2024,,FORECAST,,,,MORPC,
21857,0600000US3912970870,060,2050,Y-JUN,2024,,FORECAST,,,,MORPC,
2418,0600000US3912980598,060,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2433,0600000US3912980598,060,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2432,0600000US3912980598,060,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2429,0600000US3912980598,060,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2478,0600000US3912980598,060,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2488,0600000US3912980598,060,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2491,0600000US3912980598,060,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2519,0600000US3912980598,060,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2540,0600000US3912980598,060,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2575,0600000US3912980598,060,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2596,0600000US3912980598,060,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2634,0600000US3912980598,060,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2662,0600000US3912980598,060,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2727,0600000US3912980598,060,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2712,0600000US3912980598,060,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2783,0600000US3912980598,060,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2748,0600000US3912980598,060,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2837,0600000US3912980598,060,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2777,0600000US3912980598,060,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2842,0600000US3912980598,060,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2820,0600000US3912980598,060,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2821,0600000US3912980598,060,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2833,0600000US3912980598,060,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2836,0600000US3912980598,060,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2838,0600000US3912980598,060,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2844,0600000US3912980598,060,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2830,0600000US3912980598,060,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2840,0600000US3912980598,060,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2857,0600000US3912980598,060,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2868,0600000US3912980598,060,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2881,0600000US3912980598,060,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2895,0600000US3912980598,060,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2887,0600000US3912980598,060,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2907,0600000US3912980598,060,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2901,0600000US3912980598,060,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2919,0600000US3912980598,060,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2916,0600000US3912980598,060,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2938,0600000US3912980598,060,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2930,0600000US3912980598,060,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2953,0600000US3912980598,060,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2954,0600000US3912980598,060,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2958,0600000US3912980598,060,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2994,0600000US3912980598,060,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2993,0600000US3912980598,060,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3030,0600000US3912980598,060,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2986,0600000US3912980598,060,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3070,0600000US3912980598,060,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
3022,0600000US3912980598,060,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3071,0600000US3912980598,060,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3124,0600000US3912980598,060,2025,Y-JUN,2024,,FORECAST,,,,MORPC,
3160,0600000US3912980598,060,2030,Y-JUN,2024,,FORECAST,,,,MORPC,
3212,0600000US3912980598,060,2035,Y-JUN,2024,,FORECAST,,,,MORPC,
3265,0600000US3912980598,060,2040,Y-JUN,2024,,FORECAST,,,,MORPC,
3331,0600000US3912980598,060,2045,Y-JUN,2024,,FORECAST,,,,MORPC,
3391,0600000US3912980598,060,2050,Y-JUN,2024,,FORECAST,,,,MORPC,
2972,0600000US3912981550,060,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2957,0600000US3912981550,060,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2956,0600000US3912981550,060,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2949,0600000US3912981550,060,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2967,0600000US3912981550,060,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2996,0600000US3912981550,060,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2958,0600000US3912981550,060,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
2994,0600000US3912981550,060,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2982,0600000US3912981550,060,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3041,0600000US3912981550,060,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3019,0600000US3912981550,060,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3100,0600000US3912981550,060,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3072,0600000US3912981550,060,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3183,0600000US3912981550,060,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3113,0600000US3912981550,060,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3246,0600000US3912981550,060,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3129,0600000US3912981550,060,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3273,0600000US3912981550,060,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3131,0600000US3912981550,060,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3267,0600000US3912981550,060,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
2972,0600000US3912981550,060,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2975,0600000US3912981550,060,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2968,0600000US3912981550,060,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2986,0600000US3912981550,060,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2951,0600000US3912981550,060,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2980,0600000US3912981550,060,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2948,0600000US3912981550,060,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
2988,0600000US3912981550,060,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
2959,0600000US3912981550,060,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3012,0600000US3912981550,060,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
